ticker,exchange_code,exchange_name_ko,name_ko,name_en,market_type_code
RLX,NYS,뉴욕,RLX 테크놀로지(ADR),RLX TECHNOLOGY INC SPON ADS EACH REP 1 CL A ORD SHS,2
RM,NYS,뉴욕,리저널 매니지먼트,REGIONAL MGMT CORP,2
RMAX,NYS,뉴욕,리맥스 홀딩스,RE/MAX HOLDINGS,2
RMD,NYS,뉴욕,레즈메드,RESMED INC,2
RMI,NYS,뉴욕,RIVERNORTH OPPORTUNISTIC MUNICIPAL INCOME,RIVERNORTH OPPOR MUNI INCM FD INC,3
RMM,NYS,뉴욕,RIVERNORTH MANAGED DURATION MUNICIPAL INCOME,RIVERNORTH MANAGED DUR MUN INCOM FD,3
RMMZ,NYS,뉴욕,RIVERNORTH MANAGED DURATION MUNICIPAL INCOME II,RIVERNORTH MANAGED DUR MUN INC FDII,3
RMT,NYS,뉴욕,ROYCE MICRO CAP TRUST,ROYCE MICRO-CAP TRUST INC,3
RNG,NYS,뉴욕,링센트럴,RINGCENTRAL INC,2
RNGR,NYS,뉴욕,레인저 에너지 서비시스,RANGER ENERGY SERVICES INC,2
RNP,NYS,뉴욕,COHEN & STEERS REIT & PREFERRED INCOME,COHEN & STEERS REIT & PFD & INCM FD,3
RNR,NYS,뉴욕,르네상스리 홀딩스,RENAISSANCERE HOLDINGS LTD,2
RNR/F,NYS,뉴욕,르네상스리 홀딩스 우선주 F(5.750%),RENAISSANCERE HOLDINGS LTD 5.750% DEP SHS REP 1/1000 INT PFD,2
RNR/G,NYS,뉴욕,르네상스리 홀딩스 우선주 G(4.200%),RENAISSANCERE HOLDINGS LTD 4.20% DEP SHS EACH REP A 1/1000 P,2
RNST,NYS,뉴욕,르네산트,RENASANT CORPORATION,2
ROG,NYS,뉴욕,로저스,ROGERS CORP,2
ROK,NYS,뉴욕,로크웰 오토메이션,ROCKWELL AUTOMATION INC,2
ROL,NYS,뉴욕,롤린스,ROLLINS INC,2
RONB,NYS,뉴욕,BARON FIRST PRINCIPLES,BARON FIRST PRINCIPLES ETF,3
RPC,NYS,뉴욕,리지포스트 캐피털,RIDGEPOST CAPITAL INC,2
RPM,NYS,뉴욕,RPM 인터내셔널,RPM INTERNATIONAL INC,2
RPT,NYS,뉴욕,리듬 프로퍼티 트러스트,RITHM PROPERTY TRUST INC,2
RPT/C,NYS,뉴욕,리듬 프로퍼티 트러스트 우선주 C(9.875% 누적 상환),RITHM PROPERTY TRUST INC 9.875% FXD-FLT CUM RED SER C,2
RQI,NYS,뉴욕,COHEN & STEERS QUALITY INCOME REALTY,COHEN & STEERS QUALITY INC RLTY FD,3
RRC,NYS,뉴욕,레인지 리소시스,RANGE RESOURCES CORP,2
RRX,NYS,뉴욕,리걸 렉스노드,REGAL REXNORD CORPORATION,2
RS,NYS,뉴욕,릴라이언스,RELIANCE INC,2
RSF,NYS,뉴욕,RIVERNORTH CAPITAL AND INCOME,RIVERNORTH CAPITAL AND INCM FD INC,3
RSG,NYS,뉴욕,리퍼블릭 서비시스,REPUBLIC SERVICES INC,2
RSI,NYS,뉴욕,러시 스트리트 인터랙티브,RUSH STREET INTERACTIVE INC,2
RSKD,NYS,뉴욕,리스키파이드,RISKIFIED LTD,2
RTO,NYS,뉴욕,렌토킬 이니셜(ADR),RENTOKIL INITIAL SPON ADS EACH REP 5 ORD SHS,2
RTX,NYS,뉴욕,RTX,RTX CORPORATION,2
RVI,NYS,뉴욕,로빈후드 벤처스 펀드 I,ROBINHOOD VENTURES FUND I,2
RVLV,NYS,뉴욕,리볼브 그룹,REVOLVE GROUP INC,2
RVT,NYS,뉴욕,ROYCE VALUE TRUST,ROYCE SMALL-CAP TRUST INC,3
RVTY,NYS,뉴욕,레비티,REVVITY INC,2
RWT,NYS,뉴욕,레드우드 트러스트,REDWOOD TRUST INC,2
RWT/A,NYS,뉴욕,레드우드 트러스트 우선주 A(10.000%),REDWOOD TRUST INC 10% SER A FIXED RATE RESET CUM RED PFD,2
RWTN,NYS,뉴욕,레드우드 트러스트 선순위채권(2029-03-01 9.125%),REDWOOD TRUST INC 9.125% SENIOR NOTES DUE 01/03/2029,2
RWTO,NYS,뉴욕,레드우드 트러스트 선순위채권(2029-09-01 9.000%),REDWOOD TRUST INC 9.00% SENIOR NOTES DUE 01/09/2029,2
RWTP,NYS,뉴욕,레드우드 트러스트 선순위채권(2030-03-01 9.125%),REDWOOD TRUST INC 9.125% SENIOR NOTES DUE 01/03/2030,2
RWTQ,NYS,뉴욕,레드우드 트러스트 선순위채권(2030-01-12 9.500%),REDWOOD TRUST INC 9.5% SR NTS DUE 01/12/2030 USD25,2
RWTS,NYS,뉴욕,REDWOOD TRUST INC 9.75 SR NTS DUE 01/06/2031 US25,REDWOOD TRUST INC 9.75 SR NTS DUE 01/06/2031 US25,2
RXO,NYS,뉴욕,RXO,RXO INC,2
RY,NYS,뉴욕,로열 뱅크 오브 캐나다,ROYAL BANK OF CANADA,2
RYAM,NYS,뉴욕,레이어니어 어드밴스드 머티리얼스,RAYONIER ADVANCED MATERIALS INC,2
RYAN,NYS,뉴욕,라이언 스페셜티 홀딩스,RYAN SPECIALTY HOLDINGS INC,2
RYN,NYS,뉴욕,레이어니어,RAYONIER INC,2
RYZ,NYS,뉴욕,RYERSON HOLDING CORP,RYERSON HOLDING CORP,2
RZB,NYS,뉴욕,리인슈어런스 그룹 오브 아메리카 후순위채권(2056-06-15 5.750%),REINSURANCE GROUP OF AMERICA 5.75% FXD TO FLTNG SUB ORD 15/6,2
RZC,NYS,뉴욕,리인슈어런스 그룹 오브 아메리카 후순위채권(7.125%),REINSURANCE GROUP OF AMERICA 7.125%FXD RATE RESET SUBORD DEB,2
S,NYS,뉴욕,센티넬원,SENTINELONE INC,2
SA,NYS,뉴욕,시브리지 골드,SEABRIDGE GOLD INC,2
SABA,NYS,뉴욕,SABA CAPITAL INCOME & OPPORTUNITIES II,SABA CAPITAL INCME & OPPRTUNITIS II,3
SAC,NYS,뉴욕,세이프가드 애퀴지션,SAFEGUARD ACQUISITION CORP,2
SAC/UN,NYS,뉴욕,세이프가드 인수 유닛,SAFEGUARD ACQUISITION CORP UNIT 1 CL A ORD SHS & 1/2 WT,2
SAFE,NYS,뉴욕,세이프홀드,SAFEHOLD INC,2
SAGU,NYS,뉴욕,SHREYA ACQUISITION GROUP,SHREYA ACQUISITION GROUP,2
SAGU/UN,NYS,뉴욕,SHREYA ACQUISITION GROUP UNITS CONS 1 CL A 1 WT & 1 RT,SHREYA ACQUISITION GROUP UNITS CONS 1 CL A 1 WT & 1 RT,2
SAH,NYS,뉴욕,소닉 오토모티브,SONIC AUTOMOTIVE INC,2
SAJ,NYS,뉴욕,사라토가 인베스트먼트 일반채권(2027-10-31 8.000%),SARATOGA INVESTMENT CORP 8% NOTES 31/10/27 USD25,2
SAM,NYS,뉴욕,보스턴 비어,BOSTON BEER CO INC,2
SAN,NYS,뉴욕,방코 산탄데르(ADR),BANCO SANTANDER SA ADR EACH 1 REPR 1 ORD EUR0.50,2
SAP,NYS,뉴욕,SAP(ADR),SAP SE SPON ADR EACH REP 1 ORD NPV,2
SAR,NYS,뉴욕,사라토가 인베스트먼트,SARATOGA INVESTMENT CORP,2
SARO,NYS,뉴욕,스탠더드에어로,STANDARDAERO INC.,2
SAT,NYS,뉴욕,사라토가 인베스트먼트 일반채권(2027-04-30 6.000%),SARATOGA INVESTMENT CORP 6% NTS 30/04/27 USD25,2
SAV,NYS,뉴욕,사라토가 인베스트먼트 7.50% 노트 (2031-06-02 만기),SARATOGA INVESTMENT CORP 7.50% NOTES DUE 06/02/2031,2
SAY,NYS,뉴욕,사라토가 인베스트먼트 일반채권(2027-12-31 8.125%),SARATOGA INVESTMENT CORP 8.125% NTS 31/12/2027 USD,2
SAZ,NYS,뉴욕,사라토가 인베스트먼트 일반채권(2028-04-15 8.500%),SARATOGA INVESTMENT CORP 8.50% NOTES 15/04/28 USD25,2
SB,NYS,뉴욕,세이프 벌커스,SAFE BULKERS INC,2
SB/C,NYS,뉴욕,세이프 벌커스 우선주 C(8.000% 누적 상환),SAFE BULKERS INC 8.00% CUM RED PERP PFD SER C,2
SB/D,NYS,뉴욕,세이프 벌커스 우선주 D(8.000% 누적 상환),SAFE BULKERS INC PRF SER D,2
SBH,NYS,뉴욕,샐리 뷰티 홀딩스,SALLY BEAUTY HOLDINGS INC,2
SBI,NYS,뉴욕,WESTERN ASSET INTERMEDIATE MUNICIPAL,WESTERN INTERMEDIATE MUNI FUND INC,3
SBR,NYS,뉴욕,사빈 로열티 트러스트,SABINE ROYALTY TRUST,2
SBS,NYS,뉴욕,사네아멘투 바지쿠 지 상파울루(ADR),CIA SANEAMENTO BASICO DE SAO PAULO SPONS ADR EACH REPR 1 COM,2
SBSI,NYS,뉴욕,사우스사이드 뱅크셰어스,SOUTHSIDE BANCSHARES INC,2
SBSW,NYS,뉴욕,시바녜 스틸워터(ADR),SIBANYE STILLWATER LTD SPON ADR EACH REP 4 ORD SHS,2
SBXD,NYS,뉴욕,실버박스 4,SILVERBOX CORP IV,2
SBXD/UN,NYS,뉴욕,실버박스 4 유닛,SILVERBOX CORP IV UNIT (1 ORD CL A & 1/3 WT),2
SBXE,NYS,뉴욕,실버박스 V,SILVERBOX CORP V,2
SBXE/UN,NYS,뉴욕,SILVERBOX CORP V UNIT CONS 1 ORD SHS CL A AND 1/3 RED WT,SILVERBOX CORP V UNIT CONS 1 ORD SHS CL A AND 1/3 RED WT,2
SCCO,NYS,뉴욕,서던 코퍼,SOUTHERN COPPER CORPORATION,2
SCD,NYS,뉴욕,LMP CAPITAL AND INCOME,LMP CAPITAL & INCOME FUND INC,3
SCE/G,NYS,뉴욕,서던 캘리포니아 에디슨 우선주 2(5.100%),SCE TRUST II 5.1% TR PRF SECS USD25.00,2
SCE/L,NYS,뉴욕,서던 캘리포니아 에디슨 우선주 6(5.000%),SCE TRUST VI 5% TRUST PREFERENCE SECURITIES USD25,2
SCE/M,NYS,뉴욕,서던 캘리포니아 에디슨 우선주 7,SCE TR VII TR PREF SECS,2
SCE/N,NYS,뉴욕,서던 캘리포니아 에디슨 우선주 8(6.950%),SCE TR VIII 6.95% TRUST PREFERENCE SECURITIES,2
SCHW,NYS,뉴욕,찰스 슈왑,SCHWAB(CHARLES)CORP,2
SCHW/D,NYS,뉴욕,찰스 슈왑 우선주 D(5.950%),SCHWAB(CHARLES)CORP 5.95% DEP SHS REP 1/40 NON CUM PERP PF D,2
SCHW/J,NYS,뉴욕,찰스 슈왑 우선주 J(4.450%),SCHWAB(CHARLES)CORP 4.450% DEP SHS REP 1/40TH N-CUM PFD SERJ,2
SCI,NYS,뉴욕,서비스 코퍼레이션 인터내셔널,SERVICE CORPORATION INTERNATIONAL,2
SCL,NYS,뉴욕,스테판,STEPAN CO,2
SCM,NYS,뉴욕,스텔러스 캐피털 인베스트먼트,STELLUS CAPITAL INVESTMENT CORP,2
SD,NYS,뉴욕,샌드리지 에너지,SANDRIDGE ENERGY INC,2
SDHC,NYS,뉴욕,스미스 더글러스 홈스,SMITH DOUGLAS HOMES CORP,2
SDHY,NYS,뉴욕,PGIM SHORT DURATION HIGH YIELD OPPORTUNITIES,PGIM SHT DUR HIGH YLD OPPORTNTS FD,3
SDRL,NYS,뉴욕,시드릴,SEADRILL LTD,2
SE,NYS,뉴욕,SEA(ADR),SEA LIMITED ADS EACH REP ONE CLASS A ORD SHS,2
SEAL/A,NYS,뉴욕,시피크 우선주 A(9.000% 누적 상환),SEAPEAK LLC 9% CUM RED PERP PREF UNITS SER A,2
SEAL/B,NYS,뉴욕,시피크 우선주 B(8.500% 누적 상환),SEAPEAK LLC 8.5% CUM RED PERP PFD UNTS FXD FLT SER B,2
SEG,NYS,뉴욕,시포트 엔터테인먼트 그룹,SEAPORT ENTERTAINMENT GROUP INC,2
SEI,NYS,뉴욕,솔라리스 에너지 인프라스트럭처,SOLARIS ENERGY INFRASTRUCTURE INC,2
SEM,NYS,뉴욕,셀렉트 메디컬 홀딩스,SELECT MEDICAL HOLDINGS CORPORATION,2
SES,NYS,뉴욕,SES AI,SES AI CORPORATION,2
SF,NYS,뉴욕,스티펄 파이낸셜,STIFEL FINANCIAL CORP,2
SF/B,NYS,뉴욕,스티펄 파이낸셜 우선주 B(6.250%),STIFEL FINANCIAL CORP 6.25%NON CUM DEP SHS REP 1/1000TH SER,2
SF/C,NYS,뉴욕,스티펄 파이낸셜 우선주 C(6.125%),STIFEL FINANCIAL CORP 6.125% DEP SHS REP 1/1000 NON CU PF SR,2
SF/D,NYS,뉴욕,스티펄 파이낸셜 우선주 D(4.500%),STIFEL FINANCIAL CORP 4.50% DEP SHS REP 1/1000TH PREF SHS SR,2
SFB,NYS,뉴욕,스티펄 파이낸셜 선순위채권,STIFEL FINANCIAL CORP 5.2% SR NOTES DUE 15/10/2047 USD25,2
SFBS,NYS,뉴욕,서비스퍼스트 뱅크셰어스,SERVISFIRST BANCSHARES INC,2
SFL,NYS,뉴욕,SFL 코퍼레이션,SFL CORPORATION LTD,2
SG,NYS,뉴욕,스위트그린,SWEETGREEN INC,2
SGHC,NYS,뉴욕,슈퍼 그룹,SUPER GROUP SGHC LTD,2
SGI,NYS,뉴욕,솜니그룹 인터내셔널,SOMNIGROUP INTERNATIONAL INC,2
SGOV,NYS,뉴욕,ISHARES 0-3M TREASURY BOND,ISHARES 0-3 MONTH TREASURY BOND ETF,3
SGU,NYS,뉴욕,스타 그룹,STAR GROUP LP,2
SHAK,NYS,뉴욕,쉐이크쉑,SHAKE SHACK INC,2
SHEL,NYS,뉴욕,쉘(ADR),SHELL PLC SPON ADS EA REP 2 ORD SHS,2
SHG,NYS,뉴욕,신한 파이낸셜 그룹(ADR),SHINHAN FINANCIAL GROUP CO LTD SPONS ADR EACH REP 1 ORD KRW5,2
SHO,NYS,뉴욕,선스톤 호텔 인베스터스,SUNSTONE HOTEL INVESTORS INC,2
SHO/H,NYS,뉴욕,선스톤 호텔 인베스터스 우선주 H(6.125% 누적 상환),SUNSTONE HOTEL INVESTORS INC 6.125% CUM RED SER H USD 25,2
SHO/I,NYS,뉴욕,선스톤 호텔 인베스터스 우선주 I(5.700% 누적 상환),SUNSTONE HOTEL INVESTORS INC 5.70% SERIES I CUMULATIVE RED P,2
SHOC,NYS,뉴욕,STRIVE US SEMICONDUCTOR,EA SERIES TRUST STRIVE US SEMICONDUCTOR ETF,3
SHV,NYS,뉴욕,ISHARES 0-1Y TREASURY BOND,ISHARES 0-1 YEAR TREASURY BOND ETF,3
SHW,NYS,뉴욕,셔윈 윌리엄스,SHERWIN-WILLIAMS CO,2
SI,NYS,뉴욕,숄더 이노베이션스,SHOULDER INNOVATIONS INC,2
SID,NYS,뉴욕,시데루르지카 나시오나우(ADR),COMPANHIA SIDERURGICA NACIONAL CSN SPONS ADR(1 ADR REP 1 ORD,2
SIG,NYS,뉴욕,시그넷 주얼러스,SIGNET JEWELERS LTD,2
SII,NYS,뉴욕,스프럿,SPROTT INC,2
SILA,NYS,뉴욕,실라 리얼티 트러스트,SILA REALTY TRUST INC,2
SITC,NYS,뉴욕,사이트 센터스,SITE CENTERS CORP,2
SITE,NYS,뉴욕,사이트원 랜드스케이프 서플라이,SITEONE LANDSCAPE SUPPLY INC,2
SJM,NYS,뉴욕,스머커,SMUCKER(J.M.)CO,2
SJT,NYS,뉴욕,산 후안 베이슨 로열티 트러스트,SAN JUAN BASIN ROYALITY TRUST,2
SKE,NYS,뉴욕,스키나 리소시스,SKEENA RESOURCES LIMITED,2
SKIL,NYS,뉴욕,스킬소프트,SKILLSOFT CORP,2
SKLZ,NYS,뉴욕,스킬즈,SKILLZ INC,2
SKM,NYS,뉴욕,SK텔레콤(ADR),SK TELECOM ADR EACH REPR 0.55555 SHS KRW500 (P/S),2
SKT,NYS,뉴욕,텐저,TANGER INC,2
SKY,NYS,뉴욕,챔피언 홈스,CHAMPION HOMES INC,2
SKYH,NYS,뉴욕,스카이 하버 그룹,SKY HARBOUR GROUP CORPORATION,2
SLAI,NYS,뉴욕,솔AI 스폰서드 ADS(보통주 100주 대표),SOLAI LIMITED SPON ADS EACH REP 100 (P/S),2
SLB,NYS,뉴욕,슐럼버거,SLB LIMITED,2
SLF,NYS,뉴욕,선 라이프 파이낸셜,SUN LIFE FINANCIAL INC,2
SLG,NYS,뉴욕,SL 그린 리얼티,SL GREEN RLTY CORP,2
SLG/I,NYS,뉴욕,SL 그린 리얼티 우선주 I(6.500% 누적 상환),SL GREEN RLTY CORP 6.5% PREF SER I USD25,2
SLGN,NYS,뉴욕,실간 홀딩스,SILGAN HOLDINGS INC,2
SLNZ,NYS,뉴욕,TCW SENIOR LOAN,TCW SENIOR LOAN ETF,3
SLQT,NYS,뉴욕,셀렉쿼트,SELECTQUOTE INC,2
SLVM,NYS,뉴욕,실바모,SYLVAMO CORPORATION,2
SM,NYS,뉴욕,SM 에너지,SM ENERGY COMPANY,2
SMA,NYS,뉴욕,스마트스톱 셀프 스토리지 리츠,SMARTSTOP SELF STORAGE REIT INC,2
SMBK,NYS,뉴욕,스마트파이낸셜,SMARTFINANCIAL INC,2
SMC,NYS,뉴욕,서밋 미드스트림,SUMMIT MIDSTREAM CORPORATION,2
SMFG,NYS,뉴욕,스미토모 미쓰이 파이낸셜 그룹(ADR),SUMITOMO MITSUI FINANCIAL GROUP INC SPON ADS EACH REPR 0.6 O,2
SMG,NYS,뉴욕,스코츠 미러클 그로,SCOTTS MIRACLE-GRO COMPANY,2
SMHI,NYS,뉴욕,시코 마린 홀딩스,SEACOR MARINE HOLDINGS INC,2
SMP,NYS,뉴욕,스탠더드 모터 프라덕츠,STANDARD MOTOR PRODUCTS INC,2
SMR,NYS,뉴욕,뉴스케일 파워,NUSCALE POWER CORPORATION,2
SMRT,NYS,뉴욕,스마트렌트,SMARTRENT INC,2
SMWB,NYS,뉴욕,시밀러웹,SIMILARWEB LTD,2
SN,NYS,뉴욕,샤크닌자,SHARKNINJA INC,2
SNA,NYS,뉴욕,스냅 온,SNAP-ON INC,2
SNAP,NYS,뉴욕,스냅,SNAP INC,2
SNDA,NYS,뉴욕,소니다 시니어 리빙,SONIDA SENIOR LIVING INC,2
SNDR,NYS,뉴욕,슈나이더 내셔널,SCHNEIDER NATIONAL INC,2
SNN,NYS,뉴욕,스미스 앤드 네퓨(ADR),SMITH & NEPHEW PLC ADR EACH REPR 2 ORD,2
SNOW,NYS,뉴욕,스노우플레이크,SNOWFLAKE INC,2
SNX,NYS,뉴욕,TD 시넥스,TD SYNNEX CORPORATION,2
SO,NYS,뉴욕,서던,SOUTHERN CO.,2
SOBO,NYS,뉴욕,사우스 보우,SOUTH BOW CORPORATION,2
SOC,NYS,뉴욕,세이블 오프쇼어,SABLE OFFSHORE CORP,2
SOJC,NYS,뉴욕,서던 후순위채권(2077-12-01 5.250%),SOUTHERN CO. 5.25% JR SUB NTS SR 2017B 01/12/77 USD25,2
SOJD,NYS,뉴욕,서던 후순위채권(2080-01-30 4.950%),SOUTHERN CO. 4.95%JR SUB NOTES SER 2020A 30/01/2080,2
SOJE,NYS,뉴욕,서던 후순위채권(2060-10-15 4.200%),SOUTHERN CO. JUNIOR SUB NTS DUE 15/10/2060 SER 2020C,2
SOJF,NYS,뉴욕,서던 후순위채권(2085-03-15 6.500%),SOUTHERN CO. SER 2025A 6.50% JR SUB NT DUE 15/03/2085,2
SOLV,NYS,뉴욕,솔벤텀,SOLVENTUM CORP,2
SOMN,NYS,뉴욕,SOUTHERN CO. 2025 SERIES A CORPORATE UNITS,SOUTHERN CO. 2025 SERIES A CORPORATE UNITS,2
SON,NYS,뉴욕,소노코 프라덕츠,SONOCO PRODUCTS CO,2
SONY,NYS,뉴욕,소니 그룹(ADR),SONY GROUP CORPORATION SPON ADS EACH REPR 1 ORD SHS,2
SOR,NYS,뉴욕,SOURCE CAPITAL INC,SOURCE CAPITAL,3
SOS,NYS,뉴욕,SOS,SOS LIMITED,2
SOUL,NYS,뉴욕,소울파워 애퀴지션,SOULPOWER ACQUISITION CORP,2
SOUL/UN,NYS,뉴욕,소울파워 애퀴지션 유닛,SOULPOWER ACQUISITION CORP UNITS (1 CL A & 1 RT),2
SPB,NYS,뉴욕,스펙트럼 브랜즈 홀딩스,SPECTRUM BRANDS HOLDINGS INC,2
SPCE,NYS,뉴욕,버진 갤럭틱 홀딩스,VIRGIN GALACTIC HLDGS INC,2
SPE,NYS,뉴욕,SPECIAL OPPORTUNITIES,SPECIAL OPPORTUNITIES FUND INC,3
SPE/C,NYS,뉴욕,SPECIAL OPPORTUNITIES FUND PREFERRED C(2.750% 전환),SPECIAL OPPORTUNITIES FUND INC 2.75% CONVERTIBILE PREFERRED,2
SPG,NYS,뉴욕,사이먼 프라퍼티 그룹,SIMON PROPERTY GROUP INC,2
SPG/J,NYS,뉴욕,사이먼 프라퍼티 그룹 우선주 J(8.375% 누적 상환),SIMON PROPERTY GROUP INC 8.375% PRF SER J  USD50,2
SPGI,NYS,뉴욕,S&P 글로벌,S&P GLOBAL INC,2
SPH,NYS,뉴욕,서버번 프로판 파트너스,SUBURBAN PROPANE PARTNERS L.P,2
SPHR,NYS,뉴욕,스피어 엔터테인먼트,SPHERE ENTERTAINMENT CO,2
SPIR,NYS,뉴욕,스파이어 글로벌,SPIRE GLOBAL INC,2
SPMA,NYS,뉴욕,사운드 포인트 머리디언 캐피털 우선주 A(8.000%),SOUND POINT MERIDIAN CAPITAL INC 8% SERIES A PREFERRED SHARE,2
SPMC,NYS,뉴욕,사운드 포인트 머리디언 캐피털,SOUND POINT MERIDIAN CAPITAL INC,2
SPME,NYS,뉴욕,사운드 포인트 머리디언 캐피털 우선주 B(7.875%),SOUND POINT MERIDIAN CAPITAL INC 7.875% CUM PREF SHS SER B 3,2
SPNT,NYS,뉴욕,시리우스포인트,SIRIUSPOINT LTD,2
SPOT,NYS,뉴욕,스포티파이 테크놀로지,SPOTIFY TECHNOLOGY S.A.,2
SPRU,NYS,뉴욕,스프루스 파워 홀딩,SPRUCE POWER HOLDING CORPORATION,2
SPXC,NYS,뉴욕,SPX 테크놀로지스,SPX TECHNOLOGIES INC,2
SPXX,NYS,뉴욕,NUVEEN S&P 500 DYNAMIC OVERWRITE,NUVEEN S&P 500 DYNAMIC OVERWRITE FD,3
SQM,NYS,뉴욕,SQM 우선주 B(ADR),SOCIEDAD QUIMICA Y MINERA DE CHILE ADS-EACH REPR 1 PRF SER B,2
SQNS,NYS,뉴욕,시퀀스 커뮤니케이션스(ADR),SEQUANS COMMUNICATIONS SPON ADS EA REP 100 ORD SHS (POST SPL,2
SR,NYS,뉴욕,스파이어,SPIRE INC,2
SRE,NYS,뉴욕,셈프라,SEMPRA,2
SREA,NYS,뉴욕,셈프라 에너지 후순위채권(20749-01-07 5.750%),SEMPRA 5.750% JUNIOR SUBORDINATED NTS DUE 2079,2
SRFM,NYS,뉴욕,서프 에어 모빌리티,SURF AIR MOBILITY INC,2
SRG,NYS,뉴욕,세리티지 그로스 프라퍼티스,SERITAGE GROWTH PPTYS,2
SRG/A,NYS,뉴욕,세리티지 그로스 프라퍼티스 우선주 A(7.000% 누적 상환),SERITAGE GROWTH PPTYS 7% CUM RED PFD SHS BEN INT SER A USD 2,2
SRI,NYS,뉴욕,스톤리지,STONERIDGE INC,2
SRJN,NYS,뉴욕,스파이어 6.375% NTS 01/03/86 USD25,SPIRE INC 6.375% NTS 01/03/86 USD25,2
SRL,NYS,뉴욕,스컬리 로열티,SCULLY ROYALTY LTD,2
SRV,NYS,뉴욕,CUSHING MLP & INFRASTRUCTURE TR,NXG CUSHING MIDSTREAM ENERGY F,3
SSB,NYS,뉴욕,사우스스테이트,SOUTHSTATE BANK CORPORATION,2
SSD,NYS,뉴욕,심슨 매뉴팩처링,SIMPSON MFG CO INC,2
SSL,NYS,뉴욕,사솔(ADR),SASOL LTD SPON ADR(EACH CNV TO 1 ORD),2
SSMR,NYS,뉴욕,SUNSHINE SILVER MINING AND REFINING,SUNSHINE SILVER MINING AND REFINING,2
SST,NYS,뉴욕,시스템1,SYSTEM1 INC,2
SSTK,NYS,뉴욕,셔터스톡,SHUTTERSTOCK INC,2
ST,NYS,뉴욕,센사타 테크놀로지스 홀딩,SENSATA TECHNOLOGIES HOLDING PLC,2
STAG,NYS,뉴욕,스태그 인더스트리얼,STAG INDUSTRIAL INC,2
STC,NYS,뉴욕,스튜어트 인포메이션 서비시스,STEWART INFORMATION SERVICES CORP,2
STE,NYS,뉴욕,스테리스,STERIS PLC,2
STEL,NYS,뉴욕,스텔러 뱅코프,STELLAR BANCORP INC,2
STEM,NYS,뉴욕,스템,STEM INC,2
STEW,NYS,뉴욕,SRH TOTAL RETURN,SRH TOTAL RETURN FUND INC,3
STG,NYS,뉴욕,선랜즈 테크놀로지 그룹(ADR),SUNLANDS TECHNOLOGY GROUP SPON ADS EACH REP 0.5 ORD SHS CL A,2
STK,NYS,뉴욕,COLUMBIA SELIGMAN PREMIUM TECHNOLOGY GROWTH,COLUMBIA SELIGMAN PREMIUM TEC GRWTH,3
STLA,NYS,뉴욕,스텔란티스,STELLANTIS N.V,2
STM,NYS,뉴욕,ST 마이크로일렉트로닉스(ADR),STMICROELECTRONICS NY SHS-EACH REPR 1 ORD EUR1.04,2
STN,NYS,뉴욕,스탠텍,STANTEC INC,2
STNG,NYS,뉴욕,스콜피오 탱커스,SCORPIO TANKERS INC,2
STRV,NYS,뉴욕,STRIVE 500,EA SERIES TRUST STRIVE 500 ETF,3
STT,NYS,뉴욕,스테이트 스트리트,STATE STREET CORPORATION,2
STT/G,NYS,뉴욕,스테이트 스트리트 우선주 G,STATE STREET CORPORATION DEP SHS REP 1/4000 PER PFD NON CUM,2
STUB,NYS,뉴욕,스텁허브 홀딩스,STUBHUB HOLDINGS INC,2
STVN,NYS,뉴욕,스테바나토 그룹,STEVANATO GROUP S.P.A.,2
STWD,NYS,뉴욕,스타우드 프라퍼티 트러스트,STARWOOD PROPERTY TRUST INC,2
STXD,NYS,뉴욕,STRIVE 1000 DIVIDEND GROWTH,EA SERIES TRUST STRIVE 1000 DIVID GROWTH ETF,3
STXE,NYS,뉴욕,STRIVE EMERGING MARKETS EX-CHINA,EA SERIES TRUST STRIVE EMERGING MARKETS EX CHINA ETF,3
STXF,NYS,뉴욕,STRIVE 500,EA SERIES TRUST STRIVE 500 ETF,3
STXG,NYS,뉴욕,STRIVE 1000 GROWTH,EA SERIES TRUST STRIVE 1000 GROWTH ETF,3
STXK,NYS,뉴욕,STRIVE SMALL CAP,EA SERIES TRUST STRIVE SMALL CAP ETF,3
STXT,NYS,뉴욕,STRIVE TR BOND,EA SERIES TRUST STRIVE TOTAL RETURN BOND ETF,3
STXV,NYS,뉴욕,STRIVE 1000 VALUE,EA SERIES TRUST STRIVE 1000 VALUE ETF,3
STZ,NYS,뉴욕,컨스털레이션 브랜즈,CONSTELLATION BRANDS INC,2
SU,NYS,뉴욕,선코어 에너지,SUNCOR ENERGY INC,2
SUI,NYS,뉴욕,선 커뮤니티스,SUN COMMUNITIES INC,2
SUN,NYS,뉴욕,수노코,SUNOCO LP,2
SUNB,NYS,뉴욕,선벨트 렌털스 홀딩스,SUNBELT RENTALS HOLDINGS INC,2
SUNC,NYS,뉴욕,선오코코프 유한책임회사,SUNOCOCORP LLC,2
SUPV,NYS,뉴욕,그루포 수페르비에예(ADR),GRUPO SUPERVIELLE S.A. SPON ADS EACH REP 5 ORD SHS CL B,2
SUZ,NYS,뉴욕,수자노(ADR),SUZANO SA SPON ADS EACH REP 1 ORD SHS,2
SVV,NYS,뉴욕,세이버스 밸류 빌리지,SAVERS VALUE VILLAGE INC,2
SW,NYS,뉴욕,스머핏 웨스트록,SMURFIT WESTROCK PLC,2
